updatePoseKernel	1	38151.919793	38151.919811
trackAndreduceKernel	4800	38151.919815	38151.927908
updatePoseKernel	1	38151.927912	38151.927923
trackAndreduceKernel	4800	38151.927925	38151.935932
updatePoseKernel	1	38151.935935	38151.935943
trackAndreduceKernel	4800	38151.935945	38151.944007
updatePoseKernel	1	38151.944011	38151.944016
trackAndreduceKernel	19200	38151.944019	38151.950972
updatePoseKernel	1	38151.950975	38151.950979
trackAndreduceKernel	19200	38151.950980	38151.957950
updatePoseKernel	1	38151.957951	38151.957954
trackAndreduceKernel	76800	38151.957956	38152.071096
updatePoseKernel	1	38152.071101	38152.071107
trackAndreduceKernel	76800	38152.071107	38152.189327
updatePoseKernel	1	38152.189329	38152.189333
trackAndreduceKernel	76800	38152.189334	38152.309338
updatePoseKernel	1	38152.309341	38152.309345
trackAndreduceKernel	76800	38152.309345	38152.429139
updatePoseKernel	1	38152.429142	38152.429146
trackAndreduceKernel	76800	38152.429146	38152.549210
updatePoseKernel	1	38152.549213	38152.549217
integrateKernel	65536	38152.549219	38152.741938
raycastKernel	76800	38152.741943	38152.752445
mm2metersKernel	76800	38152.796326	38152.796427
bilateralFilterKernel	76800	38152.796430	38152.797274
trackAndreduceKernel	4800	38152.837639	38152.845906
updatePoseKernel	1	38152.845919	38152.845936
trackAndreduceKernel	4800	38152.845940	38152.853941
updatePoseKernel	1	38152.853949	38152.853959
trackAndreduceKernel	4800	38152.853961	38152.861918
updatePoseKernel	1	38152.861920	38152.861927
trackAndreduceKernel	4800	38152.861929	38152.869860
updatePoseKernel	1	38152.869863	38152.869868
trackAndreduceKernel	19200	38152.869870	38152.876819
updatePoseKernel	1	38152.876821	38152.876825
trackAndreduceKernel	19200	38152.876827	38152.883753
updatePoseKernel	1	38152.883754	38152.883757
trackAndreduceKernel	76800	38152.883758	38152.996656
updatePoseKernel	1	38152.996659	38152.996664
trackAndreduceKernel	76800	38152.996665	38153.117244
updatePoseKernel	1	38153.117247	38153.117251
trackAndreduceKernel	76800	38153.117251	38153.237186
updatePoseKernel	1	38153.237189	38153.237192
trackAndreduceKernel	76800	38153.237193	38153.357164
updatePoseKernel	1	38153.357167	38153.357171
trackAndreduceKernel	76800	38153.357171	38153.477271
updatePoseKernel	1	38153.477273	38153.477277
integrateKernel	65536	38153.477278	38153.670580
raycastKernel	76800	38153.670584	38153.680276
mm2metersKernel	76800	38153.715817	38153.715940
bilateralFilterKernel	76800	38153.715941	38153.716772
trackAndreduceKernel	4800	38153.757617	38153.771838
updatePoseKernel	1	38153.771841	38153.771846
trackAndreduceKernel	4800	38153.771847	38153.779975
updatePoseKernel	1	38153.779978	38153.779982
trackAndreduceKernel	4800	38153.779983	38153.788142
updatePoseKernel	1	38153.788145	38153.788150
trackAndreduceKernel	4800	38153.788151	38153.796393
updatePoseKernel	1	38153.796396	38153.796401
trackAndreduceKernel	19200	38153.796402	38153.803621
updatePoseKernel	1	38153.803623	38153.803627
trackAndreduceKernel	19200	38153.803628	38153.810852
updatePoseKernel	1	38153.810854	38153.810858
trackAndreduceKernel	76800	38153.810860	38153.924055
updatePoseKernel	1	38153.924059	38153.924064
trackAndreduceKernel	76800	38153.924064	38154.041295
updatePoseKernel	1	38154.041298	38154.041303
trackAndreduceKernel	76800	38154.041304	38154.161240
updatePoseKernel	1	38154.161244	38154.161248
trackAndreduceKernel	76800	38154.161249	38154.281120
updatePoseKernel	1	38154.281142	38154.281147
trackAndreduceKernel	76800	38154.281148	38154.401124
updatePoseKernel	1	38154.401127	38154.401131
integrateKernel	65536	38154.401133	38154.594552
raycastKernel	76800	38154.594558	38154.605218
mm2metersKernel	76800	38154.648990	38154.649100
bilateralFilterKernel	76800	38154.649103	38154.650039
trackAndreduceKernel	4800	38154.690354	38154.698593
updatePoseKernel	1	38154.698597	38154.698603
trackAndreduceKernel	4800	38154.698604	38154.706728
updatePoseKernel	1	38154.706729	38154.706733
trackAndreduceKernel	4800	38154.706734	38154.714918
updatePoseKernel	1	38154.714921	38154.714926
trackAndreduceKernel	4800	38154.714927	38154.723106
updatePoseKernel	1	38154.723109	38154.723114
trackAndreduceKernel	19200	38154.723115	38154.730381
updatePoseKernel	1	38154.730385	38154.730389
trackAndreduceKernel	19200	38154.730389	38154.737646
updatePoseKernel	1	38154.737648	38154.737652
trackAndreduceKernel	76800	38154.737654	38154.850822
updatePoseKernel	1	38154.850825	38154.850831
trackAndreduceKernel	76800	38154.850832	38154.965332
updatePoseKernel	1	38154.965339	38154.965345
trackAndreduceKernel	76800	38154.965346	38155.084519
updatePoseKernel	1	38155.084523	38155.084528
trackAndreduceKernel	76800	38155.084529	38155.205424
updatePoseKernel	1	38155.205430	38155.205435
integrateKernel	65536	38155.205437	38155.399668
raycastKernel	76800	38155.399679	38155.410105
mm2metersKernel	76800	38155.453644	38155.453745
bilateralFilterKernel	76800	38155.453748	38155.454679
trackAndreduceKernel	4800	38155.495463	38155.503733
updatePoseKernel	1	38155.503740	38155.503746
trackAndreduceKernel	4800	38155.503747	38155.511842
updatePoseKernel	1	38155.511844	38155.511848
trackAndreduceKernel	4800	38155.511848	38155.520054
updatePoseKernel	1	38155.520058	38155.520063
trackAndreduceKernel	4800	38155.520064	38155.528221
updatePoseKernel	1	38155.528224	38155.528228
trackAndreduceKernel	19200	38155.528230	38155.535714
updatePoseKernel	1	38155.535718	38155.535722
trackAndreduceKernel	19200	38155.535723	38155.542946
updatePoseKernel	1	38155.542948	38155.542952
trackAndreduceKernel	76800	38155.542953	38155.655888
updatePoseKernel	1	38155.655893	38155.655898
trackAndreduceKernel	76800	38155.655898	38155.773035
updatePoseKernel	1	38155.773039	38155.773044
trackAndreduceKernel	76800	38155.773045	38155.892989
updatePoseKernel	1	38155.892993	38155.892998
trackAndreduceKernel	76800	38155.892999	38156.013169
updatePoseKernel	1	38156.013173	38156.013178
trackAndreduceKernel	76800	38156.013179	38156.133033
updatePoseKernel	1	38156.133037	38156.133042
integrateKernel	65536	38156.133044	38156.326986
raycastKernel	76800	38156.326993	38156.337563
mm2metersKernel	76800	38156.380806	38156.380903
bilateralFilterKernel	76800	38156.380906	38156.381816
trackAndreduceKernel	4800	38156.421812	38156.429953
updatePoseKernel	1	38156.429957	38156.429963
trackAndreduceKernel	4800	38156.429964	38156.438002
updatePoseKernel	1	38156.438005	38156.438009
trackAndreduceKernel	4800	38156.438010	38156.446073
updatePoseKernel	1	38156.446074	38156.446077
trackAndreduceKernel	4800	38156.446078	38156.454169
updatePoseKernel	1	38156.454172	38156.454177
trackAndreduceKernel	19200	38156.454178	38156.461272
updatePoseKernel	1	38156.461274	38156.461278
trackAndreduceKernel	19200	38156.461279	38156.468401
updatePoseKernel	1	38156.468404	38156.468408
trackAndreduceKernel	76800	38156.468409	38156.581182
updatePoseKernel	1	38156.581186	38156.581191
trackAndreduceKernel	76800	38156.581191	38156.701171
updatePoseKernel	1	38156.701175	38156.701180
trackAndreduceKernel	76800	38156.701181	38156.815384
updatePoseKernel	1	38156.815388	38156.815393
trackAndreduceKernel	76800	38156.815393	38156.929552
updatePoseKernel	1	38156.929555	38156.929560
integrateKernel	65536	38156.929562	38157.124334
raycastKernel	76800	38157.124341	38157.134168
mm2metersKernel	76800	38157.178194	38157.178300
bilateralFilterKernel	76800	38157.178303	38157.179252
trackAndreduceKernel	4800	38157.219272	38157.227496
updatePoseKernel	1	38157.227500	38157.227506
trackAndreduceKernel	4800	38157.227507	38157.235532
updatePoseKernel	1	38157.235553	38157.235557
trackAndreduceKernel	4800	38157.235558	38157.243705
updatePoseKernel	1	38157.243708	38157.243712
trackAndreduceKernel	4800	38157.243713	38157.251788
updatePoseKernel	1	38157.251791	38157.251795
trackAndreduceKernel	19200	38157.251797	38157.258934
updatePoseKernel	1	38157.258936	38157.258939
trackAndreduceKernel	19200	38157.258940	38157.266124
updatePoseKernel	1	38157.266127	38157.266131
trackAndreduceKernel	76800	38157.266132	38157.379293
updatePoseKernel	1	38157.379297	38157.379302
trackAndreduceKernel	76800	38157.379303	38157.497025
updatePoseKernel	1	38157.497030	38157.497035
trackAndreduceKernel	76800	38157.497036	38157.617104
updatePoseKernel	1	38157.617109	38157.617114
trackAndreduceKernel	76800	38157.617115	38157.737007
updatePoseKernel	1	38157.737012	38157.737016
trackAndreduceKernel	76800	38157.737017	38157.857054
updatePoseKernel	1	38157.857058	38157.857063
trackAndreduceKernel	76800	38157.857064	38157.977122
updatePoseKernel	1	38157.977127	38157.977132
trackAndreduceKernel	76800	38157.977132	38158.096928
updatePoseKernel	1	38158.096933	38158.096937
trackAndreduceKernel	76800	38158.096938	38158.217064
updatePoseKernel	1	38158.217069	38158.217074
trackAndreduceKernel	76800	38158.217075	38158.337030
updatePoseKernel	1	38158.337034	38158.337039
trackAndreduceKernel	76800	38158.337040	38158.457042
updatePoseKernel	1	38158.457046	38158.457051
integrateKernel	65536	38158.457052	38158.651887
raycastKernel	76800	38158.651893	38158.661923
mm2metersKernel	76800	38158.707963	38158.708073
bilateralFilterKernel	76800	38158.708076	38158.709019
trackAndreduceKernel	4800	38158.750015	38158.763816
updatePoseKernel	1	38158.763821	38158.763827
trackAndreduceKernel	4800	38158.763828	38158.771903
updatePoseKernel	1	38158.771905	38158.771909
trackAndreduceKernel	4800	38158.771910	38158.780056
updatePoseKernel	1	38158.780060	38158.780065
trackAndreduceKernel	4800	38158.780066	38158.788278
updatePoseKernel	1	38158.788281	38158.788286
trackAndreduceKernel	19200	38158.788287	38158.795555
updatePoseKernel	1	38158.795559	38158.795564
trackAndreduceKernel	19200	38158.795565	38158.802842
updatePoseKernel	1	38158.802846	38158.802850
trackAndreduceKernel	76800	38158.802852	38158.915972
updatePoseKernel	1	38158.915977	38158.915982
trackAndreduceKernel	76800	38158.915983	38159.032971
updatePoseKernel	1	38159.032978	38159.032984
trackAndreduceKernel	76800	38159.032985	38159.159388
updatePoseKernel	1	38159.159395	38159.159401
trackAndreduceKernel	76800	38159.159402	38159.276991
updatePoseKernel	1	38159.276995	38159.277000
trackAndreduceKernel	76800	38159.277001	38159.396960
updatePoseKernel	1	38159.396964	38159.396969
trackAndreduceKernel	76800	38159.396970	38159.516897
updatePoseKernel	1	38159.516901	38159.516906
trackAndreduceKernel	76800	38159.516907	38159.636979
updatePoseKernel	1	38159.636982	38159.636986
integrateKernel	65536	38159.636988	38159.832955
raycastKernel	76800	38159.832963	38159.843934
mm2metersKernel	76800	38159.887355	38159.887461
bilateralFilterKernel	76800	38159.887463	38159.888364
trackAndreduceKernel	4800	38159.929496	38159.937806
updatePoseKernel	1	38159.937813	38159.937819
trackAndreduceKernel	4800	38159.937821	38159.945935
updatePoseKernel	1	38159.945938	38159.945943
trackAndreduceKernel	4800	38159.945944	38159.954075
updatePoseKernel	1	38159.954078	38159.954083
trackAndreduceKernel	4800	38159.954084	38159.962223
updatePoseKernel	1	38159.962226	38159.962231
trackAndreduceKernel	19200	38159.962232	38159.969411
updatePoseKernel	1	38159.969414	38159.969418
trackAndreduceKernel	19200	38159.969419	38159.976526
updatePoseKernel	1	38159.976528	38159.976533
trackAndreduceKernel	76800	38159.976534	38160.089559
updatePoseKernel	1	38160.089563	38160.089568
trackAndreduceKernel	76800	38160.089569	38160.209054
updatePoseKernel	1	38160.209059	38160.209064
trackAndreduceKernel	76800	38160.209065	38160.329090
updatePoseKernel	1	38160.329095	38160.329100
trackAndreduceKernel	76800	38160.329101	38160.449017
updatePoseKernel	1	38160.449022	38160.449027
trackAndreduceKernel	76800	38160.449028	38160.568946
updatePoseKernel	1	38160.568969	38160.568974
integrateKernel	65536	38160.568976	38160.765160
raycastKernel	76800	38160.765167	38160.776045
mm2metersKernel	76800	38160.819636	38160.819745
bilateralFilterKernel	76800	38160.819747	38160.820627
trackAndreduceKernel	4800	38160.861841	38160.870114
updatePoseKernel	1	38160.870127	38160.870143
trackAndreduceKernel	4800	38160.870147	38160.878203
updatePoseKernel	1	38160.878206	38160.878215
trackAndreduceKernel	4800	38160.878217	38160.886183
updatePoseKernel	1	38160.886186	38160.886193
trackAndreduceKernel	4800	38160.886195	38160.894152
updatePoseKernel	1	38160.894154	38160.894160
trackAndreduceKernel	19200	38160.894162	38160.901146
updatePoseKernel	1	38160.901148	38160.901152
trackAndreduceKernel	19200	38160.901154	38160.908096
updatePoseKernel	1	38160.908098	38160.908101
trackAndreduceKernel	76800	38160.908103	38161.021172
updatePoseKernel	1	38161.021175	38161.021178
trackAndreduceKernel	76800	38161.021179	38161.140982
updatePoseKernel	1	38161.140985	38161.140989
trackAndreduceKernel	76800	38161.140989	38161.260941
updatePoseKernel	1	38161.260944	38161.260948
trackAndreduceKernel	76800	38161.260949	38161.380838
updatePoseKernel	1	38161.380841	38161.380845
trackAndreduceKernel	76800	38161.380845	38161.500919
updatePoseKernel	1	38161.500922	38161.500925
trackAndreduceKernel	76800	38161.500926	38161.621002
updatePoseKernel	1	38161.621005	38161.621009
trackAndreduceKernel	76800	38161.621009	38161.740994
updatePoseKernel	1	38161.740996	38161.741000
trackAndreduceKernel	76800	38161.741001	38161.861027
updatePoseKernel	1	38161.861030	38161.861033
trackAndreduceKernel	76800	38161.861034	38161.981001
updatePoseKernel	1	38161.981004	38161.981007
trackAndreduceKernel	76800	38161.981008	38162.100990
updatePoseKernel	1	38162.100993	38162.100997
integrateKernel	65536	38162.100998	38162.297693
raycastKernel	76800	38162.297697	38162.308507
mm2metersKernel	76800	38162.343865	38162.343974
bilateralFilterKernel	76800	38162.343976	38162.344807
trackAndreduceKernel	4800	38162.385148	38162.393205
updatePoseKernel	1	38162.393211	38162.393221
trackAndreduceKernel	4800	38162.393223	38162.401136
updatePoseKernel	1	38162.401138	38162.401144
trackAndreduceKernel	4800	38162.401145	38162.409026
updatePoseKernel	1	38162.409028	38162.409031
trackAndreduceKernel	4800	38162.409032	38162.417017
updatePoseKernel	1	38162.417020	38162.417025
trackAndreduceKernel	19200	38162.417026	38162.424182
updatePoseKernel	1	38162.424184	38162.424188
trackAndreduceKernel	19200	38162.424189	38162.431405
updatePoseKernel	1	38162.431408	38162.431413
trackAndreduceKernel	19200	38162.431413	38162.438453
updatePoseKernel	1	38162.438456	38162.438460
trackAndreduceKernel	76800	38162.438461	38162.551231
updatePoseKernel	1	38162.551234	38162.551239
trackAndreduceKernel	76800	38162.551240	38162.668869
updatePoseKernel	1	38162.668873	38162.668877
trackAndreduceKernel	76800	38162.668878	38162.788763
updatePoseKernel	1	38162.788766	38162.788771
trackAndreduceKernel	76800	38162.788772	38162.908635
updatePoseKernel	1	38162.908639	38162.908644
integrateKernel	65536	38162.908646	38163.105400
raycastKernel	76800	38163.105407	38163.120434
mm2metersKernel	76800	38163.155764	38163.155928
bilateralFilterKernel	76800	38163.155931	38163.156786
trackAndreduceKernel	4800	38163.197648	38163.211910
updatePoseKernel	1	38163.211913	38163.211919
trackAndreduceKernel	4800	38163.211920	38163.220085
updatePoseKernel	1	38163.220089	38163.220094
trackAndreduceKernel	4800	38163.220095	38163.228312
updatePoseKernel	1	38163.228315	38163.228320
trackAndreduceKernel	4800	38163.228321	38163.236427
updatePoseKernel	1	38163.236430	38163.236435
trackAndreduceKernel	19200	38163.236436	38163.243714
updatePoseKernel	1	38163.243716	38163.243720
trackAndreduceKernel	19200	38163.243721	38163.250918
updatePoseKernel	1	38163.250922	38163.250927
trackAndreduceKernel	19200	38163.250927	38163.258261
updatePoseKernel	1	38163.258264	38163.258269
trackAndreduceKernel	76800	38163.258270	38163.371140
updatePoseKernel	1	38163.371144	38163.371149
trackAndreduceKernel	76800	38163.371150	38163.488929
updatePoseKernel	1	38163.488954	38163.488959
trackAndreduceKernel	76800	38163.488960	38163.608961
updatePoseKernel	1	38163.608965	38163.608970
trackAndreduceKernel	76800	38163.608971	38163.728833
updatePoseKernel	1	38163.728836	38163.728841
trackAndreduceKernel	76800	38163.728842	38163.848834
updatePoseKernel	1	38163.848837	38163.848842
integrateKernel	65536	38163.848844	38164.046427
raycastKernel	76800	38164.046431	38164.056817
mm2metersKernel	76800	38164.100545	38164.100650
bilateralFilterKernel	76800	38164.100653	38164.101599
trackAndreduceKernel	4800	38164.142033	38164.155794
updatePoseKernel	1	38164.155798	38164.155804
trackAndreduceKernel	4800	38164.155805	38164.163913
updatePoseKernel	1	38164.163916	38164.163920
trackAndreduceKernel	4800	38164.163921	38164.171980
updatePoseKernel	1	38164.171982	38164.171985
trackAndreduceKernel	4800	38164.171986	38164.180097
updatePoseKernel	1	38164.180100	38164.180104
trackAndreduceKernel	19200	38164.180106	38164.187333
updatePoseKernel	1	38164.187336	38164.187340
trackAndreduceKernel	19200	38164.187341	38164.194483
updatePoseKernel	1	38164.194485	38164.194489
trackAndreduceKernel	76800	38164.194490	38164.307129
updatePoseKernel	1	38164.307132	38164.307136
trackAndreduceKernel	76800	38164.307137	38164.424674
updatePoseKernel	1	38164.424677	38164.424681
trackAndreduceKernel	76800	38164.424681	38164.544713
updatePoseKernel	1	38164.544716	38164.544720
trackAndreduceKernel	76800	38164.544720	38164.664787
updatePoseKernel	1	38164.664790	38164.664795
integrateKernel	65536	38164.664797	38164.862964
raycastKernel	76800	38164.862971	38164.873390
mm2metersKernel	76800	38164.917187	38164.917308
bilateralFilterKernel	76800	38164.917311	38164.918237
trackAndreduceKernel	4800	38164.959378	38164.967705
updatePoseKernel	1	38164.967714	38164.967728
trackAndreduceKernel	4800	38164.967730	38164.975777
updatePoseKernel	1	38164.975783	38164.975794
trackAndreduceKernel	4800	38164.975796	38164.983769
updatePoseKernel	1	38164.983774	38164.983783
trackAndreduceKernel	4800	38164.983784	38164.991779
updatePoseKernel	1	38164.991783	38164.991789
trackAndreduceKernel	19200	38164.991791	38164.998843
updatePoseKernel	1	38164.998846	38164.998851
trackAndreduceKernel	19200	38164.998852	38165.006148
updatePoseKernel	1	38165.006151	38165.006155
trackAndreduceKernel	76800	38165.006156	38165.118519
updatePoseKernel	1	38165.118522	38165.118527
trackAndreduceKernel	76800	38165.118528	38165.236577
updatePoseKernel	1	38165.236580	38165.236584
trackAndreduceKernel	76800	38165.236585	38165.356683
updatePoseKernel	1	38165.356686	38165.356691
trackAndreduceKernel	76800	38165.356692	38165.470350
updatePoseKernel	1	38165.470353	38165.470358
trackAndreduceKernel	76800	38165.470359	38165.584076
updatePoseKernel	1	38165.584079	38165.584084
integrateKernel	65536	38165.584086	38165.782977
raycastKernel	76800	38165.782985	38165.793752
mm2metersKernel	76800	38165.837369	38165.837482
bilateralFilterKernel	76800	38165.837485	38165.838351
trackAndreduceKernel	4800	38165.879779	38165.891766
updatePoseKernel	1	38165.891780	38165.891797
trackAndreduceKernel	4800	38165.891801	38165.899984
updatePoseKernel	1	38165.899989	38165.900002
trackAndreduceKernel	4800	38165.900005	38165.907987
updatePoseKernel	1	38165.907990	38165.907997
trackAndreduceKernel	4800	38165.908000	38165.915936
updatePoseKernel	1	38165.915938	38165.915944
trackAndreduceKernel	19200	38165.915947	38165.922924
updatePoseKernel	1	38165.922926	38165.922931
trackAndreduceKernel	19200	38165.922932	38165.929883
updatePoseKernel	1	38165.929885	38165.929888
trackAndreduceKernel	76800	38165.929890	38166.042640
updatePoseKernel	1	38166.042643	38166.042648
trackAndreduceKernel	76800	38166.042649	38166.160580
updatePoseKernel	1	38166.160583	38166.160587
trackAndreduceKernel	76800	38166.160587	38166.280635
updatePoseKernel	1	38166.280637	38166.280641
trackAndreduceKernel	76800	38166.280642	38166.394351
updatePoseKernel	1	38166.394355	38166.394359
trackAndreduceKernel	76800	38166.394360	38166.508089
updatePoseKernel	1	38166.508093	38166.508097
trackAndreduceKernel	76800	38166.508098	38166.621834
updatePoseKernel	1	38166.621855	38166.621859
trackAndreduceKernel	76800	38166.621860	38166.735614
updatePoseKernel	1	38166.735617	38166.735621
trackAndreduceKernel	76800	38166.735622	38166.849370
updatePoseKernel	1	38166.849373	38166.849377
trackAndreduceKernel	76800	38166.849378	38166.963057
updatePoseKernel	1	38166.963060	38166.963065
trackAndreduceKernel	76800	38166.963065	38167.076845
updatePoseKernel	1	38167.076848	38167.076852
integrateKernel	65536	38167.076854	38167.275780
raycastKernel	76800	38167.275787	38167.286858
mm2metersKernel	76800	38167.322458	38167.322602
bilateralFilterKernel	76800	38167.322604	38167.323434
trackAndreduceKernel	4800	38167.364361	38167.403712
updatePoseKernel	1	38167.403719	38167.403730
trackAndreduceKernel	4800	38167.403732	38167.411912
updatePoseKernel	1	38167.411918	38167.411927
trackAndreduceKernel	4800	38167.411929	38167.420112
updatePoseKernel	1	38167.420116	38167.420122
trackAndreduceKernel	4800	38167.420123	38167.428282
updatePoseKernel	1	38167.428285	38167.428290
trackAndreduceKernel	19200	38167.428291	38167.435578
updatePoseKernel	1	38167.435580	38167.435585
trackAndreduceKernel	19200	38167.435586	38167.442752
updatePoseKernel	1	38167.442755	38167.442759
trackAndreduceKernel	76800	38167.442761	38167.555198
updatePoseKernel	1	38167.555201	38167.555206
trackAndreduceKernel	76800	38167.555207	38167.672562
updatePoseKernel	1	38167.672566	38167.672571
trackAndreduceKernel	76800	38167.672572	38167.792765
updatePoseKernel	1	38167.792768	38167.792772
trackAndreduceKernel	76800	38167.792773	38167.912728
updatePoseKernel	1	38167.912731	38167.912736
trackAndreduceKernel	76800	38167.912737	38168.032709
updatePoseKernel	1	38168.032712	38168.032717
integrateKernel	65536	38168.032719	38168.231460
raycastKernel	76800	38168.231468	38168.242676
mm2metersKernel	76800	38168.286069	38168.286175
bilateralFilterKernel	76800	38168.286178	38168.287091
trackAndreduceKernel	4800	38168.327112	38168.335296
updatePoseKernel	1	38168.335299	38168.335305
trackAndreduceKernel	4800	38168.335306	38168.343352
updatePoseKernel	1	38168.343355	38168.343359
trackAndreduceKernel	4800	38168.343359	38168.351533
updatePoseKernel	1	38168.351536	38168.351541
trackAndreduceKernel	4800	38168.351542	38168.359697
updatePoseKernel	1	38168.359700	38168.359705
trackAndreduceKernel	19200	38168.359706	38168.366967
updatePoseKernel	1	38168.366971	38168.366975
trackAndreduceKernel	19200	38168.366976	38168.374166
updatePoseKernel	1	38168.374169	38168.374173
trackAndreduceKernel	76800	38168.374174	38168.487072
updatePoseKernel	1	38168.487076	38168.487081
trackAndreduceKernel	76800	38168.487082	38168.604844
updatePoseKernel	1	38168.604847	38168.604852
trackAndreduceKernel	76800	38168.604853	38168.724829
updatePoseKernel	1	38168.724833	38168.724838
trackAndreduceKernel	76800	38168.724839	38168.844776
updatePoseKernel	1	38168.844780	38168.844784
integrateKernel	65536	38168.844786	38169.043822
raycastKernel	76800	38169.043828	38169.055136
mm2metersKernel	76800	38169.099149	38169.099256
bilateralFilterKernel	76800	38169.099259	38169.100167
trackAndreduceKernel	4800	38169.140253	38169.148425
updatePoseKernel	1	38169.148428	38169.148434
trackAndreduceKernel	4800	38169.148435	38169.156550
updatePoseKernel	1	38169.156553	38169.156557
trackAndreduceKernel	4800	38169.156558	38169.164562
updatePoseKernel	1	38169.164564	38169.164568
trackAndreduceKernel	4800	38169.164569	38169.172646
updatePoseKernel	1	38169.172648	38169.172651
trackAndreduceKernel	19200	38169.172652	38169.179784
updatePoseKernel	1	38169.179787	38169.179792
trackAndreduceKernel	19200	38169.179793	38169.187107
updatePoseKernel	1	38169.187111	38169.187115
trackAndreduceKernel	76800	38169.187116	38169.299881
updatePoseKernel	1	38169.299884	38169.299889
trackAndreduceKernel	76800	38169.299890	38169.416964
updatePoseKernel	1	38169.416968	38169.416973
trackAndreduceKernel	76800	38169.416974	38169.536923
updatePoseKernel	1	38169.536926	38169.536930
trackAndreduceKernel	76800	38169.536931	38169.650928
updatePoseKernel	1	38169.650932	38169.650937
integrateKernel	65536	38169.650938	38169.850242
raycastKernel	76800	38169.850287	38169.865596
mm2metersKernel	76800	38169.909221	38169.909329
bilateralFilterKernel	76800	38169.909332	38169.910237
trackAndreduceKernel	4800	38169.950277	38169.963742
updatePoseKernel	1	38169.963745	38169.963750
trackAndreduceKernel	4800	38169.963751	38169.971840
updatePoseKernel	1	38169.971842	38169.971847
trackAndreduceKernel	4800	38169.971848	38169.979943
updatePoseKernel	1	38169.979946	38169.979951
trackAndreduceKernel	4800	38169.979952	38169.988201
updatePoseKernel	1	38169.988205	38169.988209
trackAndreduceKernel	19200	38169.988211	38169.995586
updatePoseKernel	1	38169.995590	38169.995594
trackAndreduceKernel	19200	38169.995595	38170.002773
updatePoseKernel	1	38170.002776	38170.002781
trackAndreduceKernel	76800	38170.002782	38170.115309
updatePoseKernel	1	38170.115312	38170.115317
trackAndreduceKernel	76800	38170.115318	38170.232734
updatePoseKernel	1	38170.232737	38170.232741
trackAndreduceKernel	76800	38170.232742	38170.352730
updatePoseKernel	1	38170.352733	38170.352737
trackAndreduceKernel	76800	38170.352738	38170.472755
updatePoseKernel	1	38170.472758	38170.472763
trackAndreduceKernel	76800	38170.472763	38170.592850
updatePoseKernel	1	38170.592853	38170.592858
integrateKernel	65536	38170.592860	38170.792577
raycastKernel	76800	38170.792583	38170.803456
mm2metersKernel	76800	38170.846913	38170.847016
bilateralFilterKernel	76800	38170.847019	38170.847963
trackAndreduceKernel	4800	38170.888372	38170.896464
updatePoseKernel	1	38170.896468	38170.896474
trackAndreduceKernel	4800	38170.896475	38170.904502
updatePoseKernel	1	38170.904504	38170.904508
trackAndreduceKernel	4800	38170.904509	38170.912556
updatePoseKernel	1	38170.912559	38170.912562
trackAndreduceKernel	4800	38170.912563	38170.920641
updatePoseKernel	1	38170.920643	38170.920646
trackAndreduceKernel	19200	38170.920648	38170.927753
updatePoseKernel	1	38170.927755	38170.927758
trackAndreduceKernel	19200	38170.927759	38170.934911
updatePoseKernel	1	38170.934914	38170.934916
trackAndreduceKernel	76800	38170.934917	38171.047287
updatePoseKernel	1	38171.047290	38171.047295
trackAndreduceKernel	76800	38171.047296	38171.161033
updatePoseKernel	1	38171.161036	38171.161040
trackAndreduceKernel	76800	38171.161041	38171.280769
updatePoseKernel	1	38171.280777	38171.280782
trackAndreduceKernel	76800	38171.280783	38171.406461
updatePoseKernel	1	38171.406467	38171.406472
trackAndreduceKernel	76800	38171.406473	38171.524569
updatePoseKernel	1	38171.524574	38171.524579
integrateKernel	65536	38171.524581	38171.724593
raycastKernel	76800	38171.724598	38171.734803
mm2metersKernel	76800	38171.779042	38171.779142
bilateralFilterKernel	76800	38171.779145	38171.780065
trackAndreduceKernel	4800	38171.821117	38171.829414
updatePoseKernel	1	38171.829420	38171.829427
trackAndreduceKernel	4800	38171.829428	38171.837622
updatePoseKernel	1	38171.837628	38171.837633
trackAndreduceKernel	4800	38171.837634	38171.845787
updatePoseKernel	1	38171.845789	38171.845794
trackAndreduceKernel	4800	38171.845795	38171.853974
updatePoseKernel	1	38171.853980	38171.853985
trackAndreduceKernel	19200	38171.853987	38171.861239
updatePoseKernel	1	38171.861243	38171.861247
trackAndreduceKernel	19200	38171.861248	38171.868430
updatePoseKernel	1	38171.868434	38171.868438
trackAndreduceKernel	76800	38171.868439	38171.981328
updatePoseKernel	1	38171.981332	38171.981336
trackAndreduceKernel	76800	38171.981337	38172.095246
updatePoseKernel	1	38172.095250	38172.095255
trackAndreduceKernel	76800	38172.095256	38172.216809
updatePoseKernel	1	38172.216814	38172.216819
trackAndreduceKernel	76800	38172.216820	38172.336896
updatePoseKernel	1	38172.336900	38172.336905
trackAndreduceKernel	76800	38172.336906	38172.456799
updatePoseKernel	1	38172.456804	38172.456809
trackAndreduceKernel	76800	38172.456810	38172.576930
updatePoseKernel	1	38172.576935	38172.576940
integrateKernel	65536	38172.576942	38172.776707
raycastKernel	76800	38172.776715	38172.787612
mm2metersKernel	76800	38172.830963	38172.831081
bilateralFilterKernel	76800	38172.831084	38172.832051
trackAndreduceKernel	4800	38172.872158	38172.883742
